"No.","Time","Source","Destination","Protocol","Length","Info"
"24","2.991533","192.168.0.92","162.159.130.234","TLSv1.2","198","Application Data"
"26","3.044709","162.159.130.234","192.168.0.92","TCP","66","443  >  49967 [ACK] Seq=1 Ack=133 Win=8 Len=0 TSval=1068799354 TSecr=2706601468"
"27","3.047430","162.159.130.234","192.168.0.92","TLSv1.2","143","Application Data"
"28","3.047564","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=133 Ack=78 Win=11307 Len=0 TSval=2706601524 TSecr=1068799356"
"29","3.158144","192.168.0.92","162.159.130.234","TLSv1.2","142","Application Data"
"38","3.171837","162.159.130.234","192.168.0.92","TCP","66","443  >  49967 [ACK] Seq=78 Ack=209 Win=7 Len=0 TSval=1068799481 TSecr=2706601634"
"40","3.191897","162.159.130.234","192.168.0.92","TLSv1.2","125","Application Data"
"41","3.191993","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=209 Ack=137 Win=11307 Len=0 TSval=2706601668 TSecr=1068799500"
"61","3.465246","162.159.130.234","192.168.0.92","TLSv1.2","226","Application Data"
"62","3.465335","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=209 Ack=297 Win=11306 Len=0 TSval=2706601941 TSecr=1068799772"
"65","3.673605","192.168.0.92","162.159.130.234","TLSv1.2","1213","Application Data"
"66","3.710024","162.159.130.234","192.168.0.92","TCP","1514","443  >  49967 [ACK] Seq=297 Ack=1356 Win=8 Len=1448 TSval=1068800018 TSecr=2706602150 [TCP segment of a reassembled PDU]"
"67","3.710025","162.159.130.234","192.168.0.92","TCP","1514","443  >  49967 [ACK] Seq=1745 Ack=1356 Win=8 Len=1448 TSval=1068800018 TSecr=2706602150 [TCP segment of a reassembled PDU]"
"68","3.710026","162.159.130.234","192.168.0.92","TLSv1.2","758","Application Data"
"69","3.710124","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=1356 Ack=3885 Win=11252 Len=0 TSval=2706602186 TSecr=1068800018"
"70","3.710238","192.168.0.92","162.159.130.234","TCP","66","[TCP Window Update] 49967  >  443 [ACK] Seq=1356 Ack=3885 Win=11308 Len=0 TSval=2706602186 TSecr=1068800018"
"127","8.222246","192.168.0.92","162.159.130.234","TLSv1.2","513","Application Data"
"128","8.257539","162.159.130.234","192.168.0.92","TCP","1514","443  >  49967 [ACK] Seq=3885 Ack=1803 Win=8 Len=1448 TSval=1068804566 TSecr=2706606698 [TCP segment of a reassembled PDU]"
"129","8.257541","162.159.130.234","192.168.0.92","TLSv1.2","755","Application Data"
"130","8.257637","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=1803 Ack=6022 Win=11275 Len=0 TSval=2706606734 TSecr=1068804566"
"1661","11.181440","162.159.130.234","192.168.0.92","TLSv1.2","233","Application Data"
"1662","11.181715","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=1803 Ack=6189 Win=11305 Len=0 TSval=2706609658 TSecr=1068807491"
"3659","15.362696","192.168.0.92","162.159.130.234","TLSv1.2","197","Application Data"
"3663","15.403160","162.159.130.234","192.168.0.92","TLSv1.2","168","Application Data"
"3665","15.403252","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=1934 Ack=6291 Win=11306 Len=0 TSval=2706613880 TSecr=1068811712"
"3666","15.448808","192.168.0.92","162.159.130.234","TLSv1.2","141","Application Data"
"3671","15.487696","162.159.130.234","192.168.0.92","TLSv1.2","127","Application Data"
"3672","15.487805","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=2009 Ack=6352 Win=11307 Len=0 TSval=2706613964 TSecr=1068811797"
"3673","15.610253","192.168.0.92","162.159.130.234","TLSv1.2","194","Application Data"
"3680","15.667098","162.159.130.234","192.168.0.92","TCP","66","443  >  49967 [ACK] Seq=6352 Ack=2137 Win=8 Len=0 TSval=1068811976 TSecr=2706614087"
"3709","15.674402","162.159.130.234","192.168.0.92","TLSv1.2","316","Application Data"
"3715","15.674507","192.168.0.92","162.159.130.234","TCP","66","49967  >  443 [ACK] Seq=2137 Ack=6602 Win=11304 Len=0 TSval=2706614151 TSecr=1068811981"
