"No.","Time","Source","Destination","Protocol","Length","Info"
"2","0.000096","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"3","0.000100","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=1441 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"4","0.000103","100.86.171.196","204.79.197.200","TLSv1.2","1035","Application Data"
"6","0.019025","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=1441 Win=16379 Len=0"
"7","0.019027","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=3862 Win=16381 Len=0"
"8","0.027243","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"9","0.027440","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=3862 Ack=147 Win=65532 Len=0"
"45","2.004409","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=3862 Ack=147 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"46","2.004411","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=5302 Ack=147 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"47","2.004435","100.86.171.196","204.79.197.200","TLSv1.2","990","Application Data"
"49","2.023173","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=147 Ack=7678 Win=16385 Len=0"
"50","2.031063","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"51","2.031163","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=7678 Ack=293 Win=65532 Len=0"
"53","2.157399","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=7678 Ack=293 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"54","2.157402","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=9118 Ack=293 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"55","2.157427","100.86.171.196","204.79.197.200","TLSv1.2","430","Application Data"
"56","2.170865","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=293 Ack=10934 Win=16385 Len=0"
"57","2.198752","204.79.197.200","100.86.171.196","TLSv1.2","1313","Application Data"
"58","2.198753","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"59","2.198838","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=10934 Ack=1590 Win=65514 Len=0"
"60","2.206449","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=10934 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"61","2.206451","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=12374 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"62","2.206481","100.86.171.196","204.79.197.200","TLSv1.2","171","Application Data"
"65","2.210833","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=13931 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"66","2.210834","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=15371 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"67","2.210844","100.86.171.196","204.79.197.200","TLSv1.2","419","Application Data"
"68","2.214101","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=17176 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"69","2.214102","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=18616 Ack=1590 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"70","2.214121","100.86.171.196","204.79.197.200","TLSv1.2","419","Application Data"
"71","2.218708","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1590 Ack=13931 Win=16385 Len=0"
"72","2.222575","204.79.197.200","100.86.171.196","TLSv1.2","1149","Application Data"
"73","2.222576","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"74","2.222652","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=20421 Ack=2723 Win=65517 Len=0"
"75","2.226653","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=2723 Ack=20421 Win=16385 Len=0"
"76","2.230928","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=2723 Ack=20421 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"77","2.230930","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"78","2.230931","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=4329 Ack=20421 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"79","2.231025","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=20421 Ack=5789 Win=65487 Len=0"
"80","2.231135","100.86.171.196","204.79.197.200","TCP","54","[TCP Window Update] 64559  >  443 [ACK] Seq=20421 Ack=5789 Win=65535 Len=0"
"81","2.232135","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=5789 Ack=20421 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"82","2.232136","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=7249 Ack=20421 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"83","2.232141","204.79.197.200","100.86.171.196","TLSv1.2","1010","Application Data"
"84","2.232142","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"85","2.232142","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"86","2.232206","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=20421 Ack=9741 Win=65473 Len=0"
"87","2.232266","100.86.171.196","204.79.197.200","TCP","54","[TCP Window Update] 64559  >  443 [ACK] Seq=20421 Ack=9741 Win=65535 Len=0"
"170","3.349183","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=20421 Ack=9741 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"171","3.349186","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=21861 Ack=9741 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"172","3.349188","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=23301 Ack=9741 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"173","3.349230","100.86.171.196","204.79.197.200","TLSv1.2","390","Application Data"
"174","3.355724","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=25077 Ack=9741 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"175","3.355727","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=26517 Ack=9741 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
