"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","208.80.154.224","TLSv1.2","149","Application Data"
"2","0.010503","208.80.154.224","100.86.7.137","TCP","56","443  >  53437 [ACK] Seq=1 Ack=96 Win=83 Len=0"
"3","0.033115","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=1 Ack=96 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"4","0.033115","208.80.154.224","100.86.7.137","TLSv1.2","873","Application Data"
"5","0.033179","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=96 Ack=2280 Win=1032 Len=0"
"6","0.034143","100.86.7.137","208.80.154.224","TLSv1.2","89","Application Data"
"7","0.090573","208.80.154.224","100.86.7.137","TCP","56","443  >  53437 [ACK] Seq=2280 Ack=131 Win=83 Len=0"
"8","0.534270","100.86.7.137","208.80.154.224","TLSv1.2","179","Application Data"
"9","0.544152","208.80.154.224","100.86.7.137","TCP","56","443  >  53437 [ACK] Seq=2280 Ack=256 Win=83 Len=0"
"10","0.559462","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=2280 Ack=256 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"11","0.559462","208.80.154.224","100.86.7.137","TLSv1.2","103","Application Data"
"12","0.559577","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=256 Ack=3789 Win=1032 Len=0"
"13","0.798106","100.86.7.137","208.80.154.224","TLSv1.2","140","Application Data"
"14","0.809172","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=3789 Ack=342 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"15","0.822199","208.80.154.224","100.86.7.137","TLSv1.2","808","Application Data"
"16","0.822291","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=342 Ack=6003 Win=1032 Len=0"
"17","0.984403","100.86.7.137","208.80.154.224","TLSv1.2","128","Application Data"
"18","1.003119","208.80.154.224","100.86.7.137","TCP","14654","443  >  53437 [ACK] Seq=6003 Ack=416 Win=83 Len=14600 [TCP segment of a reassembled PDU]"
"19","1.003119","208.80.154.224","100.86.7.137","TLSv1.2","77","Application Data"
"20","1.003119","208.80.154.224","100.86.7.137","TLSv1.2","29254","Application Data"
"21","1.003234","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=416 Ack=49826 Win=1032 Len=0"
"22","1.005930","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=49826 Ack=416 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"23","1.005930","208.80.154.224","100.86.7.137","TLSv1.2","396","Application Data"
"24","1.006017","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=416 Ack=51628 Win=1032 Len=0"
"25","1.869857","100.86.7.137","208.80.154.224","TLSv1.2","180","Application Data"
"26","1.881289","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=51628 Ack=542 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"27","1.894351","208.80.154.224","100.86.7.137","TLSv1.2","111","Application Data"
"28","1.894433","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=542 Ack=53145 Win=1032 Len=0"
"29","2.749740","100.86.7.137","208.80.154.224","TLSv1.2","143","Application Data"
"30","2.785754","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=53145 Ack=631 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"31","2.785754","208.80.154.224","100.86.7.137","TLSv1.2","928","Application Data"
"32","2.785868","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=631 Ack=55479 Win=1032 Len=0"
"33","2.993406","100.86.7.137","208.80.154.224","TLSv1.2","145","Application Data"
"34","3.015378","208.80.154.224","100.86.7.137","TLSv1.2","1425","Application Data"
"35","3.030209","100.86.7.137","208.80.154.224","TLSv1.2","144","Application Data"
"36","3.078391","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=56850 Ack=812 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"37","3.078391","208.80.154.224","100.86.7.137","TLSv1.2","1074","Application Data"
"38","3.078509","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=812 Ack=59330 Win=1032 Len=0"
"39","3.322856","100.86.7.137","208.80.154.224","TLSv1.2","143","Application Data"
"40","3.333815","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=59330 Ack=901 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"41","3.356874","208.80.154.224","100.86.7.137","TLSv1.2","952","Application Data"
"42","3.356985","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=901 Ack=61688 Win=1032 Len=0"
"43","3.463092","100.86.7.137","208.80.154.224","TLSv1.2","131","Application Data"
"44","3.475871","208.80.154.224","100.86.7.137","TCP","14654","443  >  53437 [ACK] Seq=61688 Ack=978 Win=83 Len=14600 [TCP segment of a reassembled PDU]"
"45","3.475871","208.80.154.224","100.86.7.137","TLSv1.2","78","Application Data"
"46","3.475871","208.80.154.224","100.86.7.137","TCP","7354","443  >  53437 [ACK] Seq=76312 Ack=978 Win=83 Len=7300 [TCP segment of a reassembled PDU]"
"47","3.476049","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=978 Ack=83612 Win=1032 Len=0"
"48","3.478535","208.80.154.224","100.86.7.137","TLSv1.2","38014","Application Data, Application Data"
