"No.","Time","Source","Destination","Protocol","Length","Info"
"532","10.991248","100.86.171.196","3.14.34.81","TLSv1.2","272","Application Data"
"533","11.020323","3.14.34.81","100.86.171.196","TCP","66","443  >  65142 [ACK] Seq=1 Ack=207 Win=122 Len=0 TSval=1001551461 TSecr=3472378289"
"534","11.118950","3.14.34.81","100.86.171.196","TLSv1.2","1060","Application Data"
"535","11.118952","3.14.34.81","100.86.171.196","TLSv1.2","97","Application Data"
"536","11.119074","100.86.171.196","3.14.34.81","TCP","66","65142  >  443 [ACK] Seq=207 Ack=1026 Win=2031 Len=0 TSval=3472378417 TSecr=1001551560"
"539","11.455691","100.86.171.196","3.14.34.81","TLSv1.2","200","Application Data"
"540","11.455813","100.86.171.196","3.14.34.81","TLSv1.2","155","Application Data"
"541","11.484490","3.14.34.81","100.86.171.196","TCP","66","443  >  65142 [ACK] Seq=1026 Ack=430 Win=126 Len=0 TSval=1001551925 TSecr=3472378754"
"546","11.684899","3.14.34.81","100.86.171.196","TCP","1514","443  >  65142 [ACK] Seq=1026 Ack=430 Win=126 Len=1448 TSval=1001552125 TSecr=3472378754 [TCP segment of a reassembled PDU]"
"547","11.684900","3.14.34.81","100.86.171.196","TLSv1.2","955","Application Data"
"548","11.684901","3.14.34.81","100.86.171.196","TLSv1.2","97","Application Data"
"549","11.685005","100.86.171.196","3.14.34.81","TCP","66","65142  >  443 [ACK] Seq=430 Ack=3394 Win=2011 Len=0 TSval=3472378983 TSecr=1001552125"
"550","11.705403","100.86.171.196","3.14.34.81","TLSv1.2","175","Application Data"
"551","11.705552","100.86.171.196","3.14.34.81","TLSv1.2","272","Application Data"
"552","11.734308","3.14.34.81","100.86.171.196","TCP","66","443  >  65142 [ACK] Seq=3394 Ack=745 Win=130 Len=0 TSval=1001552175 TSecr=3472379003"
"553","11.758704","3.14.34.81","100.86.171.196","TCP","1514","443  >  65142 [ACK] Seq=3394 Ack=745 Win=130 Len=1448 TSval=1001552199 TSecr=3472379003 [TCP segment of a reassembled PDU]"
"554","11.758705","3.14.34.81","100.86.171.196","TLSv1.2","158","Application Data"
"555","11.758706","3.14.34.81","100.86.171.196","TLSv1.2","97","Application Data"
"556","11.758804","100.86.171.196","3.14.34.81","TCP","66","65142  >  443 [ACK] Seq=745 Ack=4965 Win=2023 Len=0 TSval=3472379057 TSecr=1001552199"
"557","11.767402","100.86.171.196","3.14.34.81","TLSv1.2","168","Application Data"
"558","11.767620","100.86.171.196","3.14.34.81","TLSv1.2","256","Application Data"
"559","11.800508","3.14.34.81","100.86.171.196","TCP","66","443  >  65142 [ACK] Seq=4965 Ack=1037 Win=135 Len=0 TSval=1001552241 TSecr=3472379065"
"560","11.809272","3.14.34.81","100.86.171.196","TLSv1.2","1399","Application Data"
"561","11.809274","3.14.34.81","100.86.171.196","TLSv1.2","97","Application Data"
"562","11.809367","100.86.171.196","3.14.34.81","TCP","66","65142  >  443 [ACK] Seq=1037 Ack=6329 Win=2026 Len=0 TSval=3472379107 TSecr=1001552249"
"563","11.819443","100.86.171.196","3.14.34.81","TLSv1.2","196","Application Data"
"564","11.819574","100.86.171.196","3.14.34.81","TLSv1.2","155","Application Data"
"565","11.848727","3.14.34.81","100.86.171.196","TCP","66","443  >  65142 [ACK] Seq=6329 Ack=1256 Win=139 Len=0 TSval=1001552289 TSecr=3472379117"
"566","11.998531","3.14.34.81","100.86.171.196","TLSv1.2","571","Application Data"
"567","11.998533","3.14.34.81","100.86.171.196","TLSv1.2","97","Application Data"
"568","11.998616","100.86.171.196","3.14.34.81","TCP","66","65142  >  443 [ACK] Seq=1256 Ack=6865 Win=2039 Len=0 TSval=3472379297 TSecr=1001552439"
"571","13.431666","100.86.171.196","3.14.34.81","TLSv1.2","139","Application Data"
