"No.","Time","Source","Destination","Protocol","Length","Info"
"56","5.205685","100.86.171.196","104.16.133.27","TLSv1.2","125","Application Data"
"57","5.225972","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=1 Ack=60 Win=8 Len=0 TSval=1601465377 TSecr=1548756954"
"60","5.492305","104.16.133.27","100.86.171.196","TLSv1.2","461","Application Data"
"61","5.492436","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=60 Ack=396 Win=2041 Len=0 TSval=1548757240 TSecr=1601465643"
"62","5.495305","100.86.171.196","104.16.133.27","TLSv1.2","139","Application Data"
"63","5.496035","100.86.171.196","104.16.133.27","TLSv1.2","1276","Application Data"
"64","5.513079","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=396 Ack=133 Win=8 Len=0 TSval=1601465663 TSecr=1548757243"
"65","5.513081","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=396 Ack=1343 Win=8 Len=0 TSval=1601465665 TSecr=1548757243"
"66","5.557520","104.16.133.27","100.86.171.196","TLSv1.2","885","Application Data"
"67","5.557522","104.16.133.27","100.86.171.196","TLSv1.2","99","Application Data"
"68","5.557522","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"69","5.557629","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=1343 Ack=1279 Win=2034 Len=0 TSval=1548757305 TSecr=1601465708"
"74","7.446633","100.86.171.196","104.16.133.27","TCP","1454","64932  >  443 [ACK] Seq=1 Ack=1 Win=12436 Len=1388 TSval=34753029 TSecr=2675269138 [TCP segment of a reassembled PDU]"
"75","7.446671","100.86.171.196","104.16.133.27","TLSv1.2","505","Application Data"
"76","7.470461","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1 Ack=1828 Win=15 Len=0 TSval=2675298763 TSecr=34753029"
"77","7.658838","104.16.133.27","100.86.171.196","TLSv1.2","913","Application Data"
"78","7.658839","104.16.133.27","100.86.171.196","TLSv1.2","255","Application Data"
"79","7.658840","104.16.133.27","100.86.171.196","TLSv1.2","98","Application Data"
"80","7.658840","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"81","7.658945","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=1828 Ack=1100 Win=12419 Len=0 TSval=34753241 TSecr=2675298951"
"84","9.453119","100.86.171.196","104.16.133.27","TLSv1.2","1076","Application Data"
"85","9.453331","100.86.171.196","104.16.133.27","TLSv1.2","180","Application Data"
"86","9.479674","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1100 Ack=2952 Win=15 Len=0 TSval=2675300771 TSecr=34755035"
"87","9.677711","104.16.133.27","100.86.171.196","TLSv1.2","679","Application Data"
"88","9.677713","104.16.133.27","100.86.171.196","TLSv1.2","450","Application Data"
"89","9.677714","104.16.133.27","100.86.171.196","TLSv1.2","98","Application Data"
"90","9.677715","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"91","9.677828","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=2952 Ack=2160 Win=12419 Len=0 TSval=34755260 TSecr=2675300969"
"102","11.434158","100.86.171.196","104.16.133.27","TLSv1.2","117","Application Data"
"103","11.434646","100.86.171.196","104.16.133.27","TLSv1.2","844","Application Data"
"104","11.451077","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=1279 Ack=1394 Win=8 Len=0 TSval=1601471602 TSecr=1548763182"
"105","11.453813","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=1279 Ack=2172 Win=8 Len=0 TSval=1601471603 TSecr=1548763182"
"106","11.497080","104.16.133.27","100.86.171.196","TLSv1.2","484","Application Data"
"107","11.497083","104.16.133.27","100.86.171.196","TLSv1.2","99","Application Data"
"108","11.497084","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"109","11.497271","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=2172 Ack=1697 Win=2041 Len=0 TSval=1548763245 TSecr=1601471648"
"110","11.497357","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=2172 Ack=1761 Win=2040 Len=0 TSval=1548763245 TSecr=1601471648"
"113","13.577378","100.86.171.196","104.16.133.27","TCP","1454","64932  >  443 [ACK] Seq=2952 Ack=2160 Win=12436 Len=1388 TSval=34759159 TSecr=2675300969 [TCP segment of a reassembled PDU]"
"114","13.577426","100.86.171.196","104.16.133.27","TLSv1.2","568","Application Data"
"115","13.577556","100.86.171.196","104.16.133.27","TLSv1.2","290","Application Data"
"116","13.601530","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=2160 Ack=5066 Win=15 Len=0 TSval=2675304894 TSecr=34759159"
"117","13.917633","104.16.133.27","100.86.171.196","TLSv1.2","670","Application Data"
"118","13.917636","104.16.133.27","100.86.171.196","TLSv1.2","507","Application Data"
