"No.","Time","Source","Destination","Protocol","Length","Info"
"50","1.219166","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=1 Ack=1 Win=35123 Len=1400 TSval=262707380 TSecr=580580644 [TCP segment of a reassembled PDU]"
"51","1.219194","100.86.171.196","142.251.167.100","TLSv1.2","655","Application Data"
"52","1.231998","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=1 Ack=1990 Win=750 Len=0 TSval=580591053 TSecr=262707380"
"53","1.292531","142.251.167.100","100.86.171.196","TLSv1.2","1299","Application Data"
"54","1.292533","142.251.167.100","100.86.171.196","TLSv1.2","385","Application Data"
"55","1.292642","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1990 Ack=1553 Win=35098 Len=0 TSval=262707453 TSecr=580591113"
"56","1.295602","142.251.167.100","100.86.171.196","TLSv1.2","321","Application Data"
"57","1.295603","142.251.167.100","100.86.171.196","TLSv1.2","314","Application Data"
"58","1.295604","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"59","1.295664","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1990 Ack=2095 Win=35114 Len=0 TSval=262707456 TSecr=580591116"
"60","1.295823","100.86.171.196","142.251.167.100","TLSv1.2","105","Application Data"
"61","1.308044","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=2095 Ack=2029 Win=750 Len=0 TSval=580591129 TSecr=262707456"
"62","1.954709","100.86.171.196","142.251.167.100","TLSv1.2","1170","Application Data"
"63","1.955032","100.86.171.196","142.251.167.100","TLSv1.2","107","Application Data"
"64","1.975799","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=2095 Ack=3174 Win=761 Len=0 TSval=580591796 TSecr=262708115"
"65","2.352178","142.251.167.100","100.86.171.196","TLSv1.2","1029","Application Data"
"66","2.352180","142.251.167.100","100.86.171.196","TLSv1.2","303","Application Data"
"67","2.352180","142.251.167.100","100.86.171.196","TLSv1.2","201","Application Data"
"68","2.352181","142.251.167.100","100.86.171.196","TLSv1.2","338","Application Data"
"69","2.352181","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"70","2.352182","142.251.167.100","100.86.171.196","TLSv1.2","347","Application Data"
"71","2.352182","142.251.167.100","100.86.171.196","TCP","347","[TCP Retransmission] 443  >  64703 [PSH, ACK] Seq=3741 Ack=3174 Win=761 Len=281 TSval=580592112 TSecr=262708115"
"72","2.352506","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=3174 Ack=4022 Win=35092 Len=0 TSval=262708513 TSecr=580592082"
