"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.104","23.48.104.112","TCP","1514","59487  >  443 [ACK] Seq=1 Ack=1 Win=27501 Len=1448 TSval=1441605296 TSecr=3152461478 [TCP segment of a reassembled PDU]"
"2","0.000006","192.168.0.104","23.48.104.112","TCP","1514","59487  >  443 [ACK] Seq=1449 Ack=1 Win=27501 Len=1448 TSval=1441605296 TSecr=3152461478 [TCP segment of a reassembled PDU]"
"3","0.000007","192.168.0.104","23.48.104.112","TCP","1514","59487  >  443 [ACK] Seq=2897 Ack=1 Win=27501 Len=1448 TSval=1441605296 TSecr=3152461478 [TCP segment of a reassembled PDU]"
"4","0.000009","192.168.0.104","23.48.104.112","TCP","1514","59487  >  443 [ACK] Seq=4345 Ack=1 Win=27501 Len=1448 TSval=1441605296 TSecr=3152461478 [TCP segment of a reassembled PDU]"
"5","0.000046","192.168.0.104","23.48.104.112","TLSv1.2","470","Application Data"
"6","0.015354","23.48.104.112","192.168.0.104","TCP","66","443  >  59487 [ACK] Seq=1 Ack=1449 Win=4166 Len=0 TSval=3152467299 TSecr=1441605296"
"7","0.016366","23.48.104.112","192.168.0.104","TCP","66","443  >  59487 [ACK] Seq=1 Ack=2897 Win=4189 Len=0 TSval=3152467300 TSecr=1441605296"
"8","0.016718","23.48.104.112","192.168.0.104","TCP","66","443  >  59487 [ACK] Seq=1 Ack=4345 Win=4212 Len=0 TSval=3152467300 TSecr=1441605296"
"9","0.017802","23.48.104.112","192.168.0.104","TCP","66","443  >  59487 [ACK] Seq=1 Ack=5793 Win=4234 Len=0 TSval=3152467301 TSecr=1441605296"
"10","0.017802","23.48.104.112","192.168.0.104","TCP","66","443  >  59487 [ACK] Seq=1 Ack=6197 Win=4257 Len=0 TSval=3152467301 TSecr=1441605296"
"11","0.200629","23.48.104.112","192.168.0.104","TLSv1.2","876","Application Data"
"12","0.200743","192.168.0.104","23.48.104.112","TCP","66","59487  >  443 [ACK] Seq=6197 Ack=811 Win=27488 Len=0 TSval=1441605497 TSecr=3152467485"
"13","0.202119","23.48.104.112","192.168.0.104","TLSv1.2","1046","Application Data"
"14","0.202120","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=1791 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
"15","0.202121","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=3239 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
"16","0.202122","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=4687 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
"17","0.202123","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=6135 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
"18","0.202124","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=7583 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
"19","0.202125","23.48.104.112","192.168.0.104","TCP","1514","443  >  59487 [ACK] Seq=9031 Ack=6197 Win=4257 Len=1448 TSval=3152467485 TSecr=1441605296 [TCP segment of a reassembled PDU]"
