"No.","Time","Source","Destination","Protocol","Length","Info"
"53","3.514563","100.86.171.196","104.16.133.27","TLSv1.2","125","Application Data"
"54","3.535853","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=1 Ack=60 Win=8 Len=0 TSval=1601552314 TSecr=1548843892"
"55","3.562543","100.86.171.196","104.16.133.27","TLSv1.2","117","Application Data"
"56","3.562787","100.86.171.196","104.16.133.27","TCP","1454","64937  >  443 [ACK] Seq=111 Ack=1 Win=2048 Len=1388 TSval=1548843940 TSecr=1601552314 [TCP segment of a reassembled PDU]"
"57","3.562794","100.86.171.196","104.16.133.27","TLSv1.2","125","Application Data"
"58","3.576740","104.16.133.27","100.86.171.196","TLSv1.2","548","Application Data"
"59","3.576835","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=1558 Ack=483 Win=2040 Len=0 TSval=1548843954 TSecr=1601552355"
"60","3.578249","100.86.171.196","104.16.133.27","TLSv1.2","666","Application Data"
"61","3.578481","100.86.171.196","104.16.133.27","TLSv1.2","1265","Application Data"
"62","3.579469","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=483 Ack=111 Win=8 Len=0 TSval=1601552358 TSecr=1548843940"
"63","3.580832","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=483 Ack=1558 Win=8 Len=0 TSval=1601552359 TSecr=1548843940"
"64","3.595109","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=483 Ack=2158 Win=8 Len=0 TSval=1601552374 TSecr=1548843955"
"65","3.596341","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=483 Ack=3357 Win=8 Len=0 TSval=1601552375 TSecr=1548843955"
"66","3.627217","104.16.133.27","100.86.171.196","TLSv1.2","460","Application Data"
"67","3.627219","104.16.133.27","100.86.171.196","TLSv1.2","99","Application Data"
"68","3.627219","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"69","3.627327","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=3357 Ack=941 Win=2040 Len=0 TSval=1548844004 TSecr=1601552406"
"70","3.641641","104.16.133.27","100.86.171.196","TLSv1.2","363","Application Data"
"71","3.641642","104.16.133.27","100.86.171.196","TLSv1.2","99","Application Data"
"72","3.641642","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"73","3.641721","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=3357 Ack=1302 Win=2042 Len=0 TSval=1548844019 TSecr=1601552420"
"80","4.637967","100.86.171.196","104.16.133.27","TLSv1.2","117","Application Data"
"81","4.638256","100.86.171.196","104.16.133.27","TCP","1454","64937  >  443 [ACK] Seq=3408 Ack=1302 Win=2048 Len=1388 TSval=1548845015 TSecr=1601552420 [TCP segment of a reassembled PDU]"
"82","4.638267","100.86.171.196","104.16.133.27","TLSv1.2","250","Application Data"
"83","4.638304","100.86.171.196","104.16.133.27","TLSv1.2","97","Application Data"
"84","4.662231","104.16.133.27","100.86.171.196","TCP","66","443  >  64937 [ACK] Seq=1302 Ack=4980 Win=8 Len=0 TSval=1601553440 TSecr=1548845015"
"85","4.678975","100.86.171.196","104.16.133.27","TCP","97","[TCP Retransmission] 64937  >  443 [PSH, ACK] Seq=4980 Ack=1302 Win=2048 Len=31 TSval=1548845056 TSecr=1601553440"
"86","4.680471","100.86.171.196","104.16.133.27","TCP","1454","64932  >  443 [ACK] Seq=1 Ack=1 Win=12436 Len=1388 TSval=34838892 TSecr=2675322736 [TCP segment of a reassembled PDU]"
"87","4.680497","100.86.171.196","104.16.133.27","TLSv1.2","744","Application Data"
"88","4.680710","100.86.171.196","104.16.133.27","TLSv1.2","260","Application Data"
"89","4.696425","104.16.133.27","100.86.171.196","TCP","78","443  >  64937 [ACK] Seq=1302 Ack=5011 Win=8 Len=0 TSval=1601553475 TSecr=1548845056 SLE=4980 SRE=5011"
"90","4.698768","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1 Ack=2067 Win=15 Len=0 TSval=2675384618 TSecr=34838892"
"91","4.698769","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1 Ack=2261 Win=15 Len=0 TSval=2675384619 TSecr=34838892"
"92","4.710240","104.16.133.27","100.86.171.196","TLSv1.2","462","Application Data"
"93","4.710243","104.16.133.27","100.86.171.196","TLSv1.2","99","Application Data"
"94","4.710244","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"95","4.710340","100.86.171.196","104.16.133.27","TCP","66","64937  >  443 [ACK] Seq=5011 Ack=1762 Win=2040 Len=0 TSval=1548845087 TSecr=1601553489"
"96","4.907392","104.16.133.27","100.86.171.196","TLSv1.2","778","Application Data"
"97","4.907393","104.16.133.27","100.86.171.196","TLSv1.2","281","Application Data"
"98","4.907394","104.16.133.27","100.86.171.196","TLSv1.2","98","Application Data"
"99","4.907394","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"100","4.907497","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=2261 Ack=991 Win=12420 Len=0 TSval=34839119 TSecr=2675384827"
"101","4.923783","100.86.171.196","104.16.133.27","TLSv1.2","991","Application Data"
"102","4.923978","100.86.171.196","104.16.133.27","TLSv1.2","396","Application Data"
