"No.","Time","Source","Destination","Protocol","Length","Info"
"65","0.707583","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=1 Ack=1 Win=35123 Len=1400 TSval=263111106 TSecr=580982272 [TCP segment of a reassembled PDU]"
"66","0.707608","100.86.171.196","142.251.167.100","TLSv1.2","727","Application Data"
"67","0.735700","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=1 Ack=2062 Win=1043 Len=0 TSval=580994785 TSecr=263111106"
"68","0.839025","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"69","0.839026","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"70","0.839027","142.251.167.100","100.86.171.196","TLSv1.2","582","Application Data"
"71","0.839119","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=2062 Ack=3317 Win=35071 Len=0 TSval=263111238 TSecr=580994887"
"72","0.839231","100.86.171.196","142.251.167.100","TCP","66","[TCP Window Update] 64703  >  443 [ACK] Seq=2062 Ack=3317 Win=35123 Len=0 TSval=263111238 TSecr=580994887"
"73","0.841822","142.251.167.100","100.86.171.196","TLSv1.2","1301","Application Data"
"74","0.841883","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=2062 Ack=4552 Win=35103 Len=0 TSval=263111241 TSecr=580994887"
"75","0.855000","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"76","0.855002","142.251.167.100","100.86.171.196","TLSv1.2","811","Application Data"
"77","0.855002","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"78","0.855003","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"79","0.855004","142.251.167.100","100.86.171.196","TLSv1.2","1466","Application Data"
"80","0.855005","142.251.167.100","100.86.171.196","TLSv1.2","1228","Application Data"
