"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","142.251.167.100","100.86.171.196","TLSv1.2","168","Application Data"
"2","0.000182","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1 Ack=103 Win=35121 Len=0 TSval=262737185 TSecr=580620642"
"6","0.961338","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=1 Ack=103 Win=35123 Len=1400 TSval=262738146 TSecr=580620642 [TCP segment of a reassembled PDU]"
"7","0.961372","100.86.171.196","142.251.167.100","TLSv1.2","621","Application Data"
"8","0.974384","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=103 Ack=1956 Win=947 Len=0 TSval=580621819 TSecr=262738146"
"9","1.035654","142.251.167.100","100.86.171.196","TLSv1.2","1015","Application Data"
"10","1.035656","142.251.167.100","100.86.171.196","TLSv1.2","1191","Application Data"
"11","1.035761","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1956 Ack=2177 Win=35090 Len=0 TSval=262738221 TSecr=580621880"
"12","1.037308","142.251.167.100","100.86.171.196","TLSv1.2","302","Application Data"
"13","1.037361","142.251.167.100","100.86.171.196","TLSv1.2","135","Application Data"
"14","1.037362","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"15","1.037400","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1956 Ack=2413 Win=35086 Len=0 TSval=262738222 TSecr=580621882"
"16","1.037444","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=1956 Ack=2521 Win=35085 Len=0 TSval=262738222 TSecr=580621882"
"17","1.045429","100.86.171.196","142.251.167.100","TLSv1.2","105","Application Data"
"18","1.057931","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=2521 Ack=1995 Win=947 Len=0 TSval=580621902 TSecr=262738230"
"62","3.764446","100.86.171.196","142.251.167.100","TLSv1.2","1391","Application Data"
"63","3.764669","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=3320 Ack=2521 Win=35123 Len=1400 TSval=262740950 TSecr=580621902 [TCP segment of a reassembled PDU]"
"64","3.764686","100.86.171.196","142.251.167.100","TLSv1.2","1071","Application Data"
"65","3.796134","100.86.171.196","142.251.167.100","TCP","1466","[TCP Retransmission] 64703  >  443 [PSH, ACK] Seq=4325 Ack=2521 Win=35123 Len=1400 TSval=262740981 TSecr=580621902 [TCP segment of a reassembled PDU]"
"66","3.799427","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=2521 Ack=5725 Win=980 Len=0 TSval=580624644 TSecr=262740950"
"67","3.808422","142.251.167.100","100.86.171.196","TCP","78","[TCP Dup ACK 66#1] 443  >  64703 [ACK] Seq=2521 Ack=5725 Win=980 Len=0 TSval=580624653 TSecr=262740981 SLE=4325 SRE=5725"
"68","3.897529","142.251.167.100","100.86.171.196","TLSv1.2","182","Application Data"
"69","3.897531","142.251.167.100","100.86.171.196","TLSv1.2","1018","Application Data"
"70","3.897532","142.251.167.100","100.86.171.196","TLSv1.2","240","Application Data"
"71","3.897628","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=5725 Ack=3763 Win=35103 Len=0 TSval=262741083 TSecr=580624742"
"72","3.900314","142.251.167.100","100.86.171.196","TLSv1.2","330","Application Data"
"73","3.900315","142.251.167.100","100.86.171.196","TLSv1.2","157","Application Data"
"74","3.900315","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"75","3.900422","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=5725 Ack=4157 Win=35116 Len=0 TSval=262741086 TSecr=580624745"
"76","3.900906","100.86.171.196","142.251.167.100","TLSv1.2","105","Application Data"
"77","3.914624","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=4157 Ack=5764 Win=980 Len=0 TSval=580624759 TSecr=262741086"
"78","4.859490","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=5764 Ack=4157 Win=35123 Len=1400 TSval=262742045 TSecr=580624759 [TCP segment of a reassembled PDU]"
"79","4.859522","100.86.171.196","142.251.167.100","TLSv1.2","485","Application Data"
"80","4.859801","100.86.171.196","142.251.167.100","TLSv1.2","391","Application Data"
"81","4.880789","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=4157 Ack=7583 Win=1001 Len=0 TSval=580625725 TSecr=262742045"
"82","4.880791","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=4157 Ack=7908 Win=1012 Len=0 TSval=580625725 TSecr=262742045"
"83","4.984284","142.251.167.100","100.86.171.196","TLSv1.2","1010","Application Data"
"84","4.984285","142.251.167.100","100.86.171.196","TLSv1.2","344","Application Data"
"85","4.984286","142.251.167.100","100.86.171.196","TLSv1.2","310","Application Data"
"86","4.984397","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=7908 Ack=5623 Win=35100 Len=0 TSval=262742170 TSecr=580625829"
"87","4.987429","142.251.167.100","100.86.171.196","TLSv1.2","244","Application Data"
"88","4.987430","142.251.167.100","100.86.171.196","TLSv1.2","260","Application Data"
"89","4.987431","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"90","4.987532","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=7908 Ack=6034 Win=35116 Len=0 TSval=262742173 TSecr=580625832"
"91","4.987865","100.86.171.196","142.251.167.100","TLSv1.2","105","Application Data"
"92","5.000972","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=6034 Ack=7947 Win=1012 Len=0 TSval=580625846 TSecr=262742173"
"93","5.497419","100.86.171.196","142.251.167.100","TLSv1.2","1388","Application Data"
"94","5.497863","100.86.171.196","142.251.167.100","TLSv1.2","258","Application Data"
"95","5.516662","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=6034 Ack=9461 Win=1034 Len=0 TSval=580626361 TSecr=262742683"
"96","5.616972","142.251.167.100","100.86.171.196","TLSv1.2","1012","Application Data"
"97","5.616973","142.251.167.100","100.86.171.196","TLSv1.2","396","Application Data"
"98","5.616974","142.251.167.100","100.86.171.196","TLSv1.2","374","Application Data"
"99","5.617058","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=9461 Ack=7618 Win=35098 Len=0 TSval=262742802 TSecr=580626459"
"100","5.618676","142.251.167.100","100.86.171.196","TLSv1.2","223","Application Data"
"101","5.618677","142.251.167.100","100.86.171.196","TLSv1.2","163","Application Data"
"102","5.618677","142.251.167.100","100.86.171.196","TLSv1.2","105","Application Data"
"103","5.618754","100.86.171.196","142.251.167.100","TCP","66","64703  >  443 [ACK] Seq=9461 Ack=7911 Win=35118 Len=0 TSval=262742804 TSecr=580626463"
"104","5.618912","100.86.171.196","142.251.167.100","TLSv1.2","105","Application Data"
"105","5.631649","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=7911 Ack=9500 Win=1034 Len=0 TSval=580626476 TSecr=262742804"
"108","6.916177","100.86.171.196","142.251.167.100","TCP","1466","64703  >  443 [ACK] Seq=9500 Ack=7911 Win=35123 Len=1400 TSval=262744101 TSecr=580626476 [TCP segment of a reassembled PDU]"
"109","6.916207","100.86.171.196","142.251.167.100","TLSv1.2","435","Application Data"
"110","6.916303","100.86.171.196","142.251.167.100","TLSv1.2","213","Application Data"
"111","6.937098","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=7911 Ack=11269 Win=1044 Len=0 TSval=580627782 TSecr=262744101"
"112","6.937100","142.251.167.100","100.86.171.196","TCP","66","443  >  64703 [ACK] Seq=7911 Ack=11416 Win=1044 Len=0 TSval=580627782 TSecr=262744101"
"113","6.986985","142.251.167.100","100.86.171.196","TLSv1.2","1010","Application Data"
"114","6.986987","142.251.167.100","100.86.171.196","TLSv1.2","178","Application Data"
