"No.","Time","Source","Destination","Protocol","Length","Info"
"106","4.017951","100.86.171.196","104.16.133.27","TCP","1454","64932  >  443 [ACK] Seq=1 Ack=1 Win=12436 Len=1388 TSval=34719666 TSecr=2675243193 [TCP segment of a reassembled PDU]"
"107","4.017980","100.86.171.196","104.16.133.27","TLSv1.2","446","Application Data"
"108","4.044446","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1 Ack=1769 Win=13 Len=0 TSval=2675265403 TSecr=34719666"
"109","4.220659","104.16.133.27","100.86.171.196","TLSv1.2","694","Application Data"
"110","4.220660","104.16.133.27","100.86.171.196","TLSv1.2","280","Application Data"
"111","4.220660","104.16.133.27","100.86.171.196","TLSv1.2","98","Application Data"
"112","4.220829","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=1769 Ack=875 Win=12422 Len=0 TSval=34719869 TSecr=2675265579"
"113","4.222164","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"114","4.222250","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=1769 Ack=906 Win=12435 Len=0 TSval=34719870 TSecr=2675265579"
"115","4.342818","100.86.171.196","104.16.133.27","TLSv1.2","1051","Application Data"
"120","4.378987","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=906 Ack=2754 Win=13 Len=0 TSval=2675265738 TSecr=34719991"
"153","4.676431","100.86.171.196","104.16.133.27","TCP","1454","64932  >  443 [ACK] Seq=2754 Ack=906 Win=12436 Len=1388 TSval=34720325 TSecr=2675265738 [TCP segment of a reassembled PDU]"
"154","4.676477","100.86.171.196","104.16.133.27","TLSv1.2","261","Application Data"
"155","4.677187","100.86.171.196","104.16.133.27","TLSv1.2","154","Application Data"
"156","4.702415","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=906 Ack=4425 Win=14 Len=0 TSval=2675266061 TSecr=34720325"
"157","4.879118","104.16.133.27","100.86.171.196","TLSv1.2","666","Application Data"
"158","4.879120","104.16.133.27","100.86.171.196","TLSv1.2","293","Application Data"
"159","4.879120","104.16.133.27","100.86.171.196","TLSv1.2","98","Application Data"
"160","4.879121","104.16.133.27","100.86.171.196","TLSv1.2","97","Application Data"
"161","4.879217","100.86.171.196","104.16.133.27","TCP","66","64932  >  443 [ACK] Seq=4425 Ack=1796 Win=12422 Len=0 TSval=34720527 TSecr=2675266238"
"162","4.895189","100.86.171.196","104.16.133.27","TLSv1.2","1210","Application Data"
"163","4.895411","100.86.171.196","104.16.133.27","TLSv1.2","181","Application Data"
"164","4.912702","104.16.133.27","100.86.171.196","TCP","66","443  >  64932 [ACK] Seq=1796 Ack=5569 Win=14 Len=0 TSval=2675266272 TSecr=34720543"
