"No.","Time","Source","Destination","Protocol","Length","Info"
"51","1.166648","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"52","1.166650","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=1441 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"53","1.166678","100.86.171.196","204.79.197.200","TLSv1.2","410","Application Data"
"54","1.170972","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=3237 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"55","1.170975","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=4677 Ack=1 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"56","1.171005","100.86.171.196","204.79.197.200","TLSv1.2","410","Application Data"
"57","1.178586","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=2881 Win=16385 Len=0"
"58","1.178588","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=3237 Win=16383 Len=0"
"59","1.183462","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=6117 Win=16385 Len=0"
"60","1.183464","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=1 Ack=6473 Win=16383 Len=0"
"61","1.184947","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=1 Ack=6473 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"62","1.184948","204.79.197.200","100.86.171.196","TLSv1.2","92","[TCP Previous segment not captured] , Application Data"
"63","1.185027","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=6473 Ack=1461 Win=65512 Len=0"
"64","1.185078","100.86.171.196","204.79.197.200","TCP","66","[TCP Dup ACK 63#1] 64559  >  443 [ACK] Seq=6473 Ack=1461 Win=65512 Len=0 SLE=2255 SRE=2293"
"65","1.188593","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=2293 Ack=6473 Win=16383 Len=1460"
"66","1.188594","204.79.197.200","100.86.171.196","TCP","649","443  >  64559 [PSH, ACK] Seq=3753 Ack=6473 Win=16383 Len=595 [TCP segment of a reassembled PDU]"
"67","1.188594","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"68","1.188651","100.86.171.196","204.79.197.200","TCP","66","[TCP Window Update] 64559  >  443 [ACK] Seq=6473 Ack=1461 Win=65535 Len=0 SLE=2255 SRE=4386"
"69","1.234278","204.79.197.200","100.86.171.196","TCP","1514","[TCP Retransmission] 443  >  64559 [PSH, ACK] Seq=2926 Ack=6473 Win=16383 Len=1460"
"70","1.234368","100.86.171.196","204.79.197.200","TCP","74","[TCP Dup ACK 63#2] 64559  >  443 [ACK] Seq=6473 Ack=1461 Win=65535 Len=0 SLE=2926 SRE=4386 SLE=2255 SRE=4386"
"71","1.246509","204.79.197.200","100.86.171.196","TLSv1.2","1514","[TCP Fast Retransmission] , Application Data, Application Data"
