"No.","Time","Source","Destination","Protocol","Length","Info"
"17","2.527665","192.168.0.92","104.18.37.228","TCP","1454","50066  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=1388 TSval=2253519093 TSecr=4266019429 [TCP segment of a reassembled PDU]"
"18","2.527666","192.168.0.92","104.18.37.228","TCP","1454","50066  >  443 [ACK] Seq=1389 Ack=1 Win=2048 Len=1388 TSval=2253519093 TSecr=4266019429 [TCP segment of a reassembled PDU]"
"19","2.527667","192.168.0.92","104.18.37.228","TCP","1454","50066  >  443 [ACK] Seq=2777 Ack=1 Win=2048 Len=1388 TSval=2253519093 TSecr=4266019429 [TCP segment of a reassembled PDU]"
"20","2.527699","192.168.0.92","104.18.37.228","TLSv1.2","987","Application Data"
"21","2.527918","192.168.0.92","104.18.37.228","TLSv1.2","1201","Application Data"
"22","2.555576","104.18.37.228","192.168.0.92","TCP","66","443  >  50066 [ACK] Seq=1 Ack=4165 Win=20 Len=0 TSval=4266041319 TSecr=2253519093"
"23","2.555577","104.18.37.228","192.168.0.92","TCP","66","443  >  50066 [ACK] Seq=1 Ack=6221 Win=20 Len=0 TSval=4266041319 TSecr=2253519093"
"24","2.604032","192.168.0.92","104.18.37.228","TCP","1454","50066  >  443 [ACK] Seq=6221 Ack=1 Win=2048 Len=1388 TSval=2253519169 TSecr=4266041319 [TCP segment of a reassembled PDU]"
"25","2.604034","192.168.0.92","104.18.37.228","TCP","1454","50066  >  443 [ACK] Seq=7609 Ack=1 Win=2048 Len=1388 TSval=2253519169 TSecr=4266041319 [TCP segment of a reassembled PDU]"
"26","2.604067","192.168.0.92","104.18.37.228","TLSv1.2","759","Application Data"
"27","2.604530","192.168.0.92","104.18.37.228","TLSv1.2","1079","Application Data"
"28","2.627206","104.18.37.228","192.168.0.92","TCP","66","443  >  50066 [ACK] Seq=1 Ack=8997 Win=20 Len=0 TSval=4266041393 TSecr=2253519169"
"29","2.627208","104.18.37.228","192.168.0.92","TCP","66","443  >  50066 [ACK] Seq=1 Ack=10703 Win=20 Len=0 TSval=4266041393 TSecr=2253519169"
"30","2.686595","104.18.37.228","192.168.0.92","TCP","1514","443  >  50066 [ACK] Seq=1 Ack=10703 Win=20 Len=1448 TSval=4266041454 TSecr=2253519169 [TCP segment of a reassembled PDU]"
"31","2.686598","104.18.37.228","192.168.0.92","TLSv1.2","856","Application Data"
"32","2.686599","104.18.37.228","192.168.0.92","TLSv1.2","113","Application Data"
"33","2.686600","104.18.37.228","192.168.0.92","TLSv1.2","97","Application Data"
"34","2.686726","192.168.0.92","104.18.37.228","TCP","66","50066  >  443 [ACK] Seq=10703 Ack=2317 Win=2011 Len=0 TSval=2253519252 TSecr=4266041454"
"40","3.070456","104.18.37.228","192.168.0.92","TCP","1514","443  >  50066 [ACK] Seq=2317 Ack=10703 Win=20 Len=1448 TSval=4266041763 TSecr=2253519252 [TCP segment of a reassembled PDU]"
"41","3.070457","104.18.37.228","192.168.0.92","TCP","1514","443  >  50066 [ACK] Seq=3765 Ack=10703 Win=20 Len=1448 TSval=4266041763 TSecr=2253519252 [TCP segment of a reassembled PDU]"
"42","3.070458","104.18.37.228","192.168.0.92","TLSv1.2","303","Application Data"
"43","3.070459","104.18.37.228","192.168.0.92","TCP","1514","443  >  50066 [ACK] Seq=5450 Ack=10703 Win=20 Len=1448 TSval=4266041764 TSecr=2253519252 [TCP segment of a reassembled PDU]"
"44","3.070460","104.18.37.228","192.168.0.92","TLSv1.2","275","Application Data"
"45","3.070461","104.18.37.228","192.168.0.92","TLSv1.2","776","Application Data"
"46","3.070461","104.18.37.228","192.168.0.92","TLSv1.2","776","Application Data"
"47","3.070462","104.18.37.228","192.168.0.92","TLSv1.2","776","Application Data"
"48","3.070463","104.18.37.228","192.168.0.92","TLSv1.2","776","Application Data"
