"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","13.84.36.2","TLSv1.2","2261","Application Data"
"2","0.000123","100.86.7.137","13.84.36.2","TLSv1.2","93","Application Data"
"3","0.045775","13.84.36.2","100.86.7.137","TCP","56","443  >  57514 [ACK] Seq=1 Ack=2208 Win=16385 Len=0"
"4","0.046318","13.84.36.2","100.86.7.137","TLSv1.2","93","Application Data"
"5","0.086687","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2247 Ack=40 Win=4139 Len=0"
"6","0.146287","13.84.36.2","100.86.7.137","TCP","1514","443  >  57514 [ACK] Seq=40 Ack=2247 Win=16384 Len=1460 [TCP segment of a reassembled PDU]"
"7","0.146404","13.84.36.2","100.86.7.137","TCP","1514","443  >  57514 [ACK] Seq=1500 Ack=2247 Win=16384 Len=1460 [TCP segment of a reassembled PDU]"
"8","0.146404","13.84.36.2","100.86.7.137","TLSv1.2","342","Application Data"
"9","0.146441","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2247 Ack=3248 Win=4140 Len=0"
"10","0.146945","13.84.36.2","100.86.7.137","TLSv1.2","999","Application Data"
"11","0.146977","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2247 Ack=4193 Win=4136 Len=0"
"12","0.147330","100.86.7.137","13.84.36.2","TLSv1.2","89","Application Data"
"13","0.154110","13.84.36.2","100.86.7.137","TCP","1514","443  >  57514 [ACK] Seq=4193 Ack=2247 Win=16384 Len=1460 [TCP segment of a reassembled PDU]"
"14","0.154207","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2282 Ack=5653 Win=4140 Len=0"
"15","0.154367","13.84.36.2","100.86.7.137","TCP","1514","443  >  57514 [ACK] Seq=5653 Ack=2247 Win=16384 Len=1460 [TCP segment of a reassembled PDU]"
"16","0.154367","13.84.36.2","100.86.7.137","TLSv1.2","1277","Application Data, Application Data"
"17","0.154461","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2282 Ack=8336 Win=4140 Len=0"
"18","0.155172","13.84.36.2","100.86.7.137","TLSv1.2","10274","Application Data, Application Data"
"19","0.155172","13.84.36.2","100.86.7.137","TLSv1.2","438","Application Data"
"20","0.155284","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2282 Ack=18940 Win=4140 Len=0"
"21","0.155893","13.84.36.2","100.86.7.137","TLSv1.2","85","Application Data"
"22","0.155944","100.86.7.137","13.84.36.2","TCP","54","57514  >  443 [ACK] Seq=2282 Ack=18971 Win=4139 Len=0"
"23","0.246174","13.84.36.2","100.86.7.137","TCP","56","443  >  57514 [ACK] Seq=18971 Ack=2282 Win=16384 Len=0"
"24","0.438081","100.86.7.137","13.84.36.2","TLSv1.2","2245","Application Data"
