"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","100.86.7.137","208.80.154.224","TLSv1.2","125","Application Data"
"2","0.000088","100.86.7.137","208.80.154.224","TLSv1.2","93","Application Data"
"3","0.010285","208.80.154.224","100.86.7.137","TLSv1.2","93","Application Data"
"4","0.010285","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=40 Ack=111 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"5","0.010382","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=111 Ack=1500 Win=1032 Len=0"
"6","0.011382","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=1500 Ack=111 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"7","0.011382","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=2960 Ack=111 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"8","0.011382","208.80.154.224","100.86.7.137","TCP","8814","443  >  53437 [ACK] Seq=4420 Ack=111 Win=83 Len=8760 [TCP segment of a reassembled PDU]"
"9","0.011444","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=111 Ack=13180 Win=1032 Len=0"
"10","0.012493","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=13180 Ack=111 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"11","0.012493","208.80.154.224","100.86.7.137","TLSv1.2","75","Application Data"
"12","0.012493","208.80.154.224","100.86.7.137","TCP","8814","443  >  53437 [ACK] Seq=14661 Ack=111 Win=83 Len=8760 [TCP segment of a reassembled PDU]"
"13","0.012542","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=111 Ack=23421 Win=1032 Len=0"
"14","0.013893","100.86.7.137","208.80.154.224","TLSv1.2","89","Application Data"
"15","0.061637","208.80.154.224","100.86.7.137","TLSv1.2","1239","Application Data"
"16","0.068823","208.80.154.224","100.86.7.137","TCP","56","443  >  53437 [ACK] Seq=24606 Ack=146 Win=83 Len=0"
"17","0.112284","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=146 Ack=24606 Win=1027 Len=0"
"18","0.892774","100.86.7.137","208.80.154.224","TLSv1.2","172","Application Data"
"19","0.903624","208.80.154.224","100.86.7.137","TCP","56","443  >  53437 [ACK] Seq=24606 Ack=264 Win=83 Len=0"
"20","0.994244","208.80.154.224","100.86.7.137","TCP","1514","443  >  53437 [ACK] Seq=24606 Ack=264 Win=83 Len=1460 [TCP segment of a reassembled PDU]"
"21","0.994244","208.80.154.224","100.86.7.137","TLSv1.2","996","Application Data"
"22","0.994333","100.86.7.137","208.80.154.224","TCP","54","53437  >  443 [ACK] Seq=264 Ack=27008 Win=1032 Len=0"
"23","1.368854","208.80.154.224","100.86.7.137","TCP","996","[TCP Spurious Retransmission] 443  >  53437 [PSH, ACK] Seq=26066 Ack=264 Win=83 Len=942 [TCP segment of a reassembled PDU]"
