"No.","Time","Source","Destination","Protocol","Length","Info"
"2","0.107009","192.168.0.92","172.253.122.139","TLSv1.2","838","Application Data"
"3","0.112852","192.168.0.92","172.253.122.139","TLSv1.2","756","Application Data"
"4","0.135182","172.253.122.139","192.168.0.92","TCP","66","443  >  50332 [ACK] Seq=1 Ack=773 Win=1045 Len=0 TSval=916810675 TSecr=1609111284"
"5","0.135183","172.253.122.139","192.168.0.92","TCP","66","443  >  50332 [ACK] Seq=1 Ack=1463 Win=1043 Len=0 TSval=916810675 TSecr=1609111289"
"6","0.137017","192.168.0.92","172.253.122.139","TLSv1.2","456","Application Data"
"11","0.157979","172.253.122.139","192.168.0.92","TCP","66","443  >  50332 [ACK] Seq=1 Ack=1853 Win=1045 Len=0 TSval=916810697 TSecr=1609111314"
"12","0.160957","172.253.122.139","192.168.0.92","TLSv1.2","173","Application Data"
"13","0.160958","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"14","0.160958","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"15","0.160959","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"16","0.160960","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"17","0.160961","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"18","0.160962","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"19","0.160962","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"20","0.160963","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"21","0.160964","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"22","0.160965","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"23","0.160966","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"24","0.160966","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"25","0.160967","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"26","0.160968","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"27","0.160969","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"28","0.160970","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"29","0.160970","172.253.122.139","192.168.0.92","TLSv1.2","1466","Application Data"
"30","0.160971","172.253.122.139","192.168.0.92","TLSv1.2","1051","Application Data"
"31","0.160972","172.253.122.139","192.168.0.92","TLSv1.2","105","Application Data"
"32","0.161055","192.168.0.92","172.253.122.139","TCP","66","50332  >  443 [ACK] Seq=1853 Ack=15508 Win=23199 Len=0 TSval=1609111338 TSecr=916810698"
"33","0.161097","192.168.0.92","172.253.122.139","TCP","66","50332  >  443 [ACK] Seq=1853 Ack=24932 Win=23052 Len=0 TSval=1609111338 TSecr=916810699"
"34","0.161185","192.168.0.92","172.253.122.139","TCP","66","[TCP Window Update] 50332  >  443 [ACK] Seq=1853 Ack=24932 Win=23441 Len=0 TSval=1609111338 TSecr=916810699"
"35","0.161589","192.168.0.92","172.253.122.139","TLSv1.2","105","Application Data"
"36","0.185236","172.253.122.139","192.168.0.92","TCP","66","443  >  50332 [ACK] Seq=24932 Ack=1892 Win=1045 Len=0 TSval=916810722 TSecr=1609111338"
"47","0.206606","172.253.122.139","192.168.0.92","TLSv1.2","1013","Application Data"
"48","0.206607","172.253.122.139","192.168.0.92","TLSv1.2","285","Application Data"
